iid,gender,order,pid,int_corr,samerace,age_o,age,field,race,from,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dec
519,0,2,545,0.4,1,24,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,21,546,0.18,1,30,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6.0,5.0,8.0,5.0,8.0,6.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,5,547,0.6,1,30,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,7.0,5.0,7.0,7.0,7.0,5.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,12,548,0.27,1,30,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6.0,7.0,8.0,5.0,7.0,6.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,14,549,-0.07,1,28,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6.0,8.0,7.0,6.0,7.0,5.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,1,550,0.2,1,30,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6.0,8.0,8.0,6.0,8.0,5.0,6.0,8.0,0.5,NA,NA,NA,NA,NA,no
519,0,22,551,0.42,0,27,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,no
519,0,11,552,0.45,1,25,26,Education Policy,2,Boston,School Leadership/Politics,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,no
520,0,18,531,-0.12,0,25,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,6.0,7.0,7.0,5.0,5.0,3.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,no
520,0,15,532,-0.05,0,26,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,no
520,0,8,533,-0.11,0,26,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,6.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,4.0,NA,NA,NA,NA,NA,no
520,0,17,534,-0.09,1,24,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5.0,6.0,8.0,4.0,6.0,4.0,4.0,4.0,4.0,NA,NA,NA,NA,NA,no
520,0,14,535,0.15,0,23,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,NA,NA,NA,NA,NA,yes
520,0,7,536,0.41,0,29,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,no
520,0,19,537,0.55,0,22,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,9.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
520,0,2,538,0.04,0,32,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,no
520,0,6,539,0.46,0,22,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,NA,NA,NA,NA,NA,no
520,0,21,540,-0.27,0,24,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,NA,NA,NA,NA,NA,no
520,0,9,541,-0.16,0,23,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,4.0,NA,NA,NA,NA,NA,yes
520,0,4,542,0.43,0,23,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,7.0,7.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,NA,NA,NA,NA,NA,no
520,0,20,543,-0.19,0,24,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,NA,NA,NA,NA,NA,no
520,0,5,544,-0.24,0,23,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5.0,8.0,7.0,5.0,5.0,7.0,6.0,5.0,4.0,NA,NA,NA,NA,NA,yes
520,0,13,545,-0.34,0,24,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,4.0,6.0,6.0,7.0,5.0,5.0,7.0,4.0,4.0,NA,NA,NA,NA,NA,yes
520,0,10,546,-0.11,0,30,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,no
520,0,16,547,0.44,0,30,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,7.0,6.0,6.0,6.0,4.0,5.0,4.0,7.0,4.0,NA,NA,NA,NA,NA,no
520,0,1,548,-0.27,0,30,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,7.0,7.0,7.0,5.0,5.0,5.0,6.0,5.0,4.0,NA,NA,NA,NA,NA,no
520,0,3,549,-0.1,0,28,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,7.0,7.0,7.0,8.0,5.0,6.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,yes
520,0,12,550,0.67,0,30,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,NA,NA,NA,NA,NA,no
520,0,11,551,0.49,0,27,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,NA,NA,NA,NA,NA,no
520,0,22,552,0.37,0,25,28,Social Work/SIPA,6,Hawaii,Foreign Service,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,NA,NA,NA,NA,NA,no
521,0,17,531,0.36,0,25,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,no
521,0,14,532,-0.16,0,26,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,7.0,9.0,8.0,5.0,9.0,3.0,7.0,4.0,4.0,NA,NA,NA,NA,NA,no
521,0,7,533,0.55,1,26,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,7.0,8.0,8.0,8.0,5.0,8.0,4.0,4.0,NA,NA,NA,NA,NA,no
521,0,16,534,0.25,0,24,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,13,535,-0.18,1,23,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,8.0,9.0,9.0,9.0,6.0,8.0,5.0,4.0,NA,NA,NA,NA,NA,yes
521,0,6,536,-0.04,1,29,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,18,537,-0.06,0,22,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,1,538,0.33,1,32,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,9.0,9.0,10.0,10.0,8.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,5,539,-0.16,1,22,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6.0,6.0,8.0,6.0,8.0,6.0,7.0,4.0,4.0,NA,NA,NA,NA,NA,no
521,0,20,540,0.36,1,24,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,8,541,-0.37,0,23,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,7.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,no
521,0,3,542,-0.38,0,23,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6.0,5.0,6.0,6.0,8.0,5.0,5.0,3.0,4.0,NA,NA,NA,NA,NA,no
521,0,19,543,-0.47,0,24,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,4,544,-0.34,0,23,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,no
521,0,12,545,0.32,1,24,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,8.0,7.0,8.0,6.0,6.0,8.0,4.0,4.0,NA,NA,NA,NA,NA,yes
521,0,9,546,0.13,1,30,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,9.0,7.0,8.0,9.0,8.0,NA,8.0,6.0,4.0,NA,NA,NA,NA,NA,no
521,0,15,547,-0.06,1,30,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,NA,NA,NA,NA,NA,yes
521,0,22,548,0.1,1,30,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,9.0,7.0,8.0,9.0,8.0,6.0,8.0,3.0,4.0,NA,NA,NA,NA,NA,yes
521,0,2,549,-0.27,1,28,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,no
521,0,11,550,-0.06,1,30,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,8.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,10,551,-0.02,0,27,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,9.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
521,0,21,552,0.27,1,25,26,Social Work,2,Salt Lake City,Exec. Director of social service non-profit,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,9.0,7.0,7.0,8.0,8.0,6.0,7.0,5.0,4.0,NA,NA,NA,NA,NA,yes
522,0,13,531,0.33,0,25,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,9.0,9.0,6.0,7.0,5.0,5.0,6.0,4.0,NA,NA,NA,NA,NA,no
522,0,10,532,0.19,0,26,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,2.0,9.0,9.0,3.0,9.0,3.0,5.0,3.0,4.0,NA,NA,NA,NA,NA,no
522,0,3,533,0.12,1,26,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
522,0,12,534,0.14,0,24,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,6.0,9.0,8.0,6.0,8.0,5.0,6.0,6.0,4.0,NA,NA,NA,NA,NA,no
522,0,9,535,0.46,1,23,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,8.0,9.0,9.0,8.0,6.0,3.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,no
522,0,2,536,0.57,1,29,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,6.0,5.0,5.0,7.0,4.0,5.0,4.0,4.0,NA,NA,NA,NA,NA,no
522,0,14,537,0.73,0,22,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,6.0,8.0,9.0,9.0,7.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
522,0,19,538,-0.2,1,32,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,8.0,9.0,7.0,9.0,NA,7.0,8.0,7.0,4.0,NA,NA,NA,NA,NA,yes
522,0,1,539,0.57,1,22,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,6.0,4.0,8.0,10.0,7.0,8.0,8.0,9.0,4.0,NA,NA,NA,NA,NA,yes
522,0,16,540,0.13,1,24,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,9.0,8.0,7.0,8.0,6.0,6.0,5.0,4.0,NA,NA,NA,NA,NA,no
522,0,4,541,0.09,0,23,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,9.0,9.0,6.0,9.0,5.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,no
522,0,21,542,0.54,0,23,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,9.0,8.0,7.0,NA,6.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,no
522,0,15,543,-0.04,0,24,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,6.0,7.0,8.0,6.0,7.0,5.0,5.0,3.5,4.0,NA,NA,NA,NA,NA,no
522,0,22,544,-0.16,0,23,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,8.0,8.0,8.0,NA,8.0,7.0,6.0,4.0,NA,NA,NA,NA,NA,yes
522,0,8,545,-0.14,1,24,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,4.0,NA,NA,NA,NA,NA,yes
522,0,5,546,-0.16,1,30,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,4.0,NA,NA,NA,NA,NA,yes
522,0,11,547,0.67,1,30,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,7.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,4.0,NA,NA,NA,NA,NA,yes
522,0,18,548,0.09,1,30,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5.0,6.0,5.0,4.0,NA,2.0,2.0,1.5,4.0,NA,NA,NA,NA,NA,no
522,0,20,549,0.29,1,28,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,9.0,9.0,9.0,8.0,NA,7.0,8.0,7.0,4.0,NA,NA,NA,NA,NA,yes
522,0,7,550,0.62,1,30,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,7.0,8.0,7.0,5.0,7.0,4.0,1.0,6.0,4.0,NA,NA,NA,NA,NA,no
522,0,6,551,0.4,0,27,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,3.0,9.0,7.0,3.0,5.0,3.0,5.0,6.0,4.0,NA,NA,NA,NA,NA,no
522,0,17,552,0.45,1,25,22,Law,2,Pennsylvania,Assistant District Attorney,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,8.0,9.0,9.0,7.0,6.0,7.0,7.0,4.5,4.0,NA,NA,NA,NA,NA,yes
523,0,14,531,-0.17,1,25,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,4.0,5.0,7.0,4.0,7.0,6.0,4.0,5.0,NA,NA,NA,NA,NA,NA,yes
523,0,11,532,0.48,1,26,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,1.0,9.0,9.0,1.0,6.0,8.0,4.0,6.0,NA,NA,NA,NA,NA,NA,yes
523,0,4,533,0.28,0,26,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,7.0,5.0,7.0,5.0,7.0,5.0,5.0,3.0,NA,NA,NA,NA,NA,NA,yes
523,0,13,534,0.14,0,24,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,7.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0,NA,NA,NA,NA,NA,NA,yes
523,0,10,535,0.52,0,23,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,2.0,3.0,10.0,4.0,7.0,8.0,5.0,3.0,NA,NA,NA,NA,NA,NA,yes
523,0,3,536,0.49,0,29,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,6.0,7.0,7.0,7.0,9.0,6.0,7.0,6.0,NA,NA,NA,NA,NA,NA,yes
523,0,15,537,0.14,1,22,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,4.0,2.0,6.0,4.0,6.0,8.0,4.0,2.0,NA,NA,NA,NA,NA,NA,no
523,0,20,538,0.39,0,32,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,5.0,1.0,6.0,8.0,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,yes
523,0,2,539,-0.05,0,22,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,3.0,4.0,6.0,5.0,7.0,6.0,4.0,3.0,NA,NA,NA,NA,NA,NA,yes
523,0,17,540,0.19,0,24,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,2.0,6.0,7.0,2.0,5.0,4.0,4.0,8.0,NA,NA,NA,NA,NA,NA,no
523,0,5,541,-0.06,1,23,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,4.0,7.0,8.0,5.0,7.0,10.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
523,0,22,542,0.1,1,23,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,4.0,2.0,7.0,8.0,NA,4.0,5.0,5.0,NA,NA,NA,NA,NA,NA,yes
523,0,16,543,0.36,1,24,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
523,0,1,544,-0.07,1,23,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,NA,NA,NA,NA,NA,NA,yes
523,0,9,545,0.62,0,24,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,3.0,2.0,4.0,5.0,7.0,4.0,5.0,5.0,NA,NA,NA,NA,NA,NA,yes
523,0,6,546,0.0,0,30,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,8.0,3.0,7.0,6.0,8.0,6.0,6.0,7.0,NA,NA,NA,NA,NA,NA,yes
523,0,12,547,0.19,0,30,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,5.0,4.0,8.0,5.0,7.0,8.0,5.0,4.0,NA,NA,NA,NA,NA,NA,yes
523,0,19,548,0.48,0,30,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,7.0,5.0,7.0,7.0,7.0,5.0,2.0,3.0,NA,NA,NA,NA,NA,NA,yes
523,0,21,549,0.4,0,28,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,7.0,6.0,8.0,8.0,8.0,3.0,7.0,2.0,NA,NA,NA,NA,NA,NA,yes
523,0,8,550,0.27,0,30,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,2.0,2.0,9.0,2.0,7.0,1.0,2.0,1.0,NA,NA,NA,NA,NA,NA,no
523,0,7,551,0.55,0,27,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,8.0,5.0,7.0,10.0,7.0,8.0,8.0,4.0,NA,NA,NA,NA,NA,NA,yes
523,0,18,552,0.35,0,25,27,Education,4,China,??,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,7.0,2.0,6.0,5.0,8.0,3.0,7.0,2.0,NA,NA,NA,NA,NA,NA,yes
524,0,20,531,-0.15,1,25,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,5.0,9.0,9.0,7.0,7.0,5.0,7.0,3.0,3.0,NA,NA,NA,NA,NA,yes
524,0,17,532,-0.27,1,26,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,3.0,9.0,9.0,5.0,7.0,3.0,4.0,5.0,3.0,NA,NA,NA,NA,NA,yes
524,0,10,533,0.21,0,26,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,5.0,8.0,7.0,7.0,6.0,5.0,4.0,2.0,3.0,NA,NA,NA,NA,NA,yes
524,0,19,534,-0.17,0,24,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,5.0,7.0,8.0,7.0,8.0,6.0,5.0,5.0,3.0,NA,NA,NA,NA,NA,yes
524,0,16,535,0.3,0,23,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,7.0,9.0,8.0,9.0,7.0,7.0,8.0,3.0,3.0,NA,NA,NA,NA,NA,yes
524,0,9,536,0.51,0,29,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,7.0,8.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,NA,NA,NA,NA,NA,yes
524,0,21,537,0.48,1,22,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,NA,NA,NA,NA,NA,yes
524,0,4,538,0.37,0,32,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,4.0,9.0,9.0,7.0,8.0,4.0,7.0,5.0,3.0,NA,NA,NA,NA,NA,yes
524,0,8,539,0.2,0,22,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6.0,8.0,9.0,9.0,9.0,8.0,7.0,4.0,3.0,NA,NA,NA,NA,NA,yes
524,0,1,540,0.04,0,24,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,4.0,9.0,4.0,7.0,8.0,4.0,6.0,5.0,3.0,NA,NA,NA,NA,NA,yes
524,0,11,541,-0.2,1,23,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,5.0,9.0,9.0,7.0,7.0,6.0,5.0,3.0,3.0,NA,NA,NA,NA,NA,no
524,0,6,542,0.33,1,23,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6.0,8.0,9.0,6.0,8.0,6.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,yes
524,0,22,543,-0.3,1,24,25,medicine,4,Michigan,physician/healthcare,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,3.0,NA,NA,NA,NA,NA,yes
