state,name,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,white,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,percent_change_private_nonfarm_employment,nonemployment_establishments,firms,black_owned_firms,native_owned_firms,asian_owned_firms,pac_isl_owned_firms,hispanic_owned_firms,women_owned_firms,manufacturer_shipments_2007,mercent_whole_sales_2007,sales,sales_per_capita,accommodation_food_service,building_permits,fed_spending,area,density
Pennsylvania,Mifflin County,42087.0,46682.0,46486.0,6.3,23.1,18.5,51.1,97.5,0.6,0.1,0.4,NA,1.0,1.1,96.8,90.5,0.5,9.2,80.8,11.1,4495.0,21.2,21537.0,73.4,13.0,92500.0,19051.0,2.42,19085.0,37539.0,13.9,935.0,12736.0,-14.3,2559.0,3349.0,NA,NA,NA,NA,NA,28.8,950357.0,NA,526069.0,11435.0,36095.0,79.0,388689.0,411.03,113.6
Pennsylvania,Monroe County,42089.0,169842.0,138687.0,5.1,23.9,12.8,50.6,77.2,13.2,0.3,2.1,NA,2.9,13.1,70.5,89.4,9.3,14.0,88.7,23.8,14445.0,39.6,80359.0,81.4,8.4,206400.0,59997.0,2.74,24824.0,56733.0,10.4,3495.0,44554.0,9.5,10110.0,12976.0,6.4,NA,3.6,NA,NA,27.4,2656512.0,NA,2014874.0,12236.0,394427.0,263.0,2132658.0,608.29,279.2
Pennsylvania,Montgomery County,42091.0,799874.0,750097.0,5.9,22.9,15.1,51.5,81.1,8.7,0.1,6.4,NA,1.9,4.3,79.0,89.1,9.3,11.8,92.6,44.2,56224.0,27.4,325735.0,74.2,24.1,297200.0,306661.0,2.51,40076.0,76380.0,5.6,25944.0,468429.0,-5.8,62739.0,84682.0,3.3,NA,4.6,NA,NA,25.9,20398758.0,12012437.0,15151273.0,19534.0,1477987.0,1061.0,7097470.0,483.04,1655.9
Pennsylvania,Montour County,42093.0,18267.0,18236.0,5.7,21.2,18.6,51.9,95.3,1.4,0.1,1.8,0.0,1.0,1.8,94.2,88.6,4.2,7.3,87.5,25.0,1725.0,19.0,7965.0,74.4,16.0,143900.0,7310.0,2.37,26124.0,45255.0,11.0,422.0,12965.0,9.8,997.0,1353.0,NA,NA,NA,NA,NA,NA,NA,177295.0,156857.0,8835.0,27509.0,65.0,145833.0,130.24,140.3
Pennsylvania,Northampton County,42095.0,297735.0,267066.0,5.5,21.9,15.7,51.2,86.3,5.0,0.2,2.4,0.0,2.2,10.5,81.0,85.8,6.4,12.5,87.0,26.3,24542.0,27.5,120363.0,75.4,17.2,220800.0,111929.0,2.52,28362.0,58762.0,8.8,6270.0,91604.0,14.0,16487.0,21066.0,3.2,NA,NA,NA,4.3,28.3,3923120.0,9815918.0,3405008.0,11550.0,384787.0,478.0,2489176.0,369.67,805.4
Pennsylvania,Northumberland County,42097.0,94528.0,94556.0,5.6,20.6,18.5,50.1,95.4,2.0,0.2,0.4,NA,1.0,2.4,94.3,88.9,1.2,3.8,84.2,13.5,9944.0,23.3,45125.0,72.4,15.7,93500.0,39234.0,2.31,20654.0,38387.0,14.9,1673.0,23569.0,-4.6,4366.0,6016.0,NA,NA,1.3,NA,NA,26.1,1420453.0,587508.0,797025.0,8744.0,54514.0,124.0,808808.0,458.37,206.2
Pennsylvania,Perry County,42099.0,45969.0,43602.0,6.0,23.3,13.7,49.8,97.4,0.6,0.2,0.4,NA,1.0,1.3,96.6,88.6,0.9,3.4,85.4,14.0,4399.0,31.5,20424.0,80.9,8.6,144800.0,17943.0,2.5,23701.0,52659.0,9.1,797.0,6269.0,6.3,2709.0,3477.0,NA,NA,NA,NA,NA,25.6,NA,85090.0,393394.0,8712.0,21735.0,89.0,275134.0,551.45,83.4
Pennsylvania,Philadelphia County,42101.0,1526006.0,1517550.0,6.6,22.5,12.1,52.8,41.0,43.4,0.5,6.3,0.0,2.8,12.3,36.9,86.0,11.5,20.9,79.4,22.2,84251.0,31.5,670171.0,55.3,32.8,135200.0,574488.0,2.53,21117.0,36251.0,25.1,26787.0,579921.0,-4.4,70396.0,88140.0,22.5,0.6,9.6,0.1,7.8,31.8,18069415.0,11566105.0,11167787.0,7299.0,3051401.0,984.0,22582167.0,134.1,11379.5
Pennsylvania,Pike County,42103.0,57369.0,46302.0,4.9,23.3,16.2,50.0,88.6,5.8,0.3,1.0,NA,2.1,9.0,82.9,90.2,6.3,9.4,91.5,23.3,5514.0,42.1,38350.0,84.3,3.7,217900.0,22190.0,2.55,27564.0,56843.0,8.7,917.0,7668.0,40.8,3767.0,4969.0,4.6,NA,NA,NA,2.9,25.3,0.0,NA,401092.0,6847.0,75810.0,189.0,323415.0,544.96,105.3
Pennsylvania,Potter County,42105.0,17457.0,18080.0,5.6,22.3,19.5,50.0,98.1,0.4,0.3,0.3,NA,0.8,1.0,97.4,89.0,0.9,2.6,85.5,12.4,2064.0,22.5,12932.0,76.1,6.0,89600.0,7291.0,2.37,20594.0,39196.0,14.8,371.0,4394.0,-27.9,1338.0,1793.0,NA,NA,NA,NA,NA,26.0,205919.0,18979.0,138427.0,8080.0,10576.0,30.0,152375.0,1081.32,16.1
Pennsylvania,Schuylkill County,42107.0,148289.0,150336.0,5.2,20.1,18.1,49.3,94.4,2.7,0.1,0.5,NA,1.0,2.8,93.2,88.1,1.9,5.0,83.6,13.6,15658.0,25.0,69323.0,77.2,12.6,88400.0,60347.0,2.34,21408.0,42315.0,11.9,2894.0,40827.0,-6.5,6682.0,8794.0,0.6,NA,1.8,NA,0.9,27.7,3043381.0,1070243.0,1317896.0,8952.0,135797.0,188.0,1283433.0,778.63,190.4
Pennsylvania,Snyder County,42109.0,39702.0,37546.0,6.1,22.4,15.5,50.6,96.9,1.1,0.1,0.5,NA,0.8,1.7,96.0,89.3,1.4,6.5,81.6,15.3,2953.0,22.4,16027.0,75.1,10.4,122900.0,14258.0,2.58,21072.0,44713.0,11.7,839.0,13853.0,1.6,2668.0,3706.0,NA,NA,1.0,NA,NA,19.8,NA,191154.0,566335.0,14756.0,53993.0,89.0,228073.0,328.71,120.8
Pennsylvania,Somerset County,42111.0,77742.0,80023.0,4.8,19.5,18.6,48.5,96.0,2.4,0.1,0.3,NA,0.6,1.1,95.5,90.8,0.8,3.6,82.9,14.3,7399.0,22.8,38113.0,78.4,11.5,92200.0,30319.0,2.46,19903.0,39194.0,12.9,1741.0,20642.0,-6.5,4731.0,6162.0,NA,NA,NA,NA,NA,27.1,955546.0,NA,764746.0,9838.0,81350.0,112.0,715244.0,1074.37,72.4
Pennsylvania,Sullivan County,42113.0,6428.0,6556.0,4.0,16.0,24.2,48.6,95.9,2.6,0.4,0.3,0.0,0.7,1.4,94.7,93.4,0.9,1.5,86.1,11.4,769.0,27.9,6304.0,82.6,4.0,120600.0,2436.0,2.5,19718.0,36250.0,15.5,165.0,1177.0,-9.2,482.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,44996.0,7205.0,6790.0,24.0,71550.0,449.94,14.3
Pennsylvania,Susquehanna County,42115.0,43356.0,42238.0,5.0,21.1,18.1,49.7,98.0,0.4,0.1,0.3,NA,0.8,1.3,97.1,90.9,1.5,2.8,86.8,15.4,4542.0,26.8,22968.0,79.2,8.9,124400.0,17225.0,2.48,22173.0,43457.0,11.3,883.0,6268.0,-2.7,3355.0,4827.0,NA,NA,NA,NA,0.9,21.5,115690.0,215803.0,403593.0,9827.0,32095.0,73.0,305939.0,823.44,52.7
Pennsylvania,Tioga County,42117.0,41981.0,41373.0,5.3,20.5,18.0,51.0,97.3,0.8,0.2,0.4,NA,1.0,1.0,96.6,87.9,1.3,2.3,87.1,17.7,4504.0,22.6,21364.0,74.9,11.1,105700.0,17182.0,2.34,20358.0,40338.0,15.8,851.0,9455.0,-9.8,2608.0,3288.0,NA,NA,NA,NA,NA,22.5,463131.0,201818.0,413451.0,10162.0,39984.0,99.0,354114.0,1133.79,37.0
Pennsylvania,Union County,42119.0,44947.0,41624.0,4.7,18.5,14.8,45.0,87.7,7.4,0.4,1.2,NA,1.6,5.2,85.2,83.3,4.5,11.2,83.1,22.2,3604.0,19.5,16997.0,73.7,14.8,143200.0,14963.0,2.34,21612.0,45474.0,12.6,898.0,15582.0,4.7,2559.0,3343.0,NA,NA,NA,NA,NA,24.2,NA,NA,372075.0,8536.0,80214.0,91.0,388587.0,315.98,142.2
Pennsylvania,Venango County,42121.0,54984.0,57565.0,5.6,21.5,18.0,51.1,97.1,1.0,0.2,0.4,NA,1.1,0.9,96.5,87.1,0.7,2.2,87.3,14.1,5580.0,20.9,27464.0,75.0,12.0,76500.0,22457.0,2.4,20522.0,39812.0,15.7,1186.0,17129.0,-4.3,2934.0,3755.0,NA,NA,NA,NA,NA,18.0,1113025.0,NA,594243.0,10846.0,44284.0,68.0,490775.0,674.28,81.5
Pennsylvania,Warren County,42123.0,41815.0,43863.0,5.0,20.8,18.7,50.2,98.1,0.4,0.2,0.4,NA,0.8,0.7,97.6,89.9,1.2,3.4,88.9,16.9,4632.0,20.4,23560.0,78.3,11.3,83900.0,17630.0,2.33,22170.0,41286.0,12.2,912.0,13803.0,-13.0,2177.0,2563.0,NA,NA,NA,NA,NA,25.3,NA,NA,485347.0,11837.0,34962.0,32.0,385786.0,884.14,47.3
Pennsylvania,Washington County,42125.0,207820.0,202897.0,5.1,20.5,17.5,51.4,94.1,3.3,0.1,0.6,NA,1.5,1.1,93.4,88.7,1.4,3.0,89.0,24.2,19573.0,25.6,92977.0,77.3,14.5,130300.0,83604.0,2.42,26045.0,49687.0,10.4,4991.0,80120.0,7.9,11946.0,16589.0,NA,NA,0.5,NA,0.8,23.2,3672862.0,2454714.0,2283225.0,11097.0,233718.0,471.0,1957674.0,856.99,242.5
Pennsylvania,Wayne County,42127.0,52822.0,47722.0,4.1,19.0,19.0,47.6,94.2,3.1,0.2,0.5,NA,1.1,3.4,92.0,89.2,3.4,5.6,86.7,17.9,5849.0,26.8,31653.0,80.3,5.6,173600.0,19678.0,2.45,22525.0,45930.0,10.9,1373.0,12739.0,-3.2,3846.0,5809.0,NA,NA,NA,NA,NA,26.8,115047.0,111976.0,692267.0,13355.0,187793.0,196.0,448698.0,725.6,72.8
Pennsylvania,Westmoreland County,42129.0,365169.0,369993.0,4.8,19.9,18.9,51.3,95.3,2.3,0.1,0.7,NA,1.2,0.9,94.8,90.7,1.6,3.3,91.4,24.0,36110.0,25.6,168199.0,76.5,14.4,126800.0,152640.0,2.34,25845.0,47689.0,9.8,8955.0,120610.0,-6.1,20828.0,29746.0,1.2,NA,1.3,NA,0.3,25.2,7076972.0,5390535.0,4154689.0,11441.0,454326.0,560.0,3286560.0,1027.55,355.4
Pennsylvania,Wyoming County,42131.0,28276.0,28080.0,5.4,21.7,16.0,50.0,97.4,0.7,0.2,0.3,NA,0.9,1.5,96.4,90.4,1.3,2.8,89.1,16.8,2507.0,24.5,13254.0,77.1,9.2,140800.0,11023.0,2.52,22899.0,47403.0,10.9,615.0,8288.0,1.1,1819.0,1865.0,NA,NA,NA,NA,NA,NA,NA,95247.0,288579.0,10329.0,22304.0,63.0,203625.0,397.32,71.2
Pennsylvania,York County,42133.0,434972.0,381751.0,6.1,23.5,14.0,50.7,88.5,5.6,0.2,1.2,NA,2.0,5.6,86.2,87.2,3.5,6.7,86.8,21.5,37003.0,26.1,178671.0,76.4,14.3,175500.0,166600.0,2.52,27196.0,57494.0,9.0,8647.0,156561.0,2.3,24185.0,33591.0,NA,NA,1.9,NA,1.6,29.1,11957398.0,3822893.0,4942667.0,11724.0,527937.0,1059.0,4098310.0,904.18,481.1
Rhode Island,Bristol County,44001.0,49875.0,50648.0,4.4,20.4,16.7,52.0,95.7,0.8,0.2,1.4,NA,1.5,2.0,94.3,87.5,8.5,13.3,86.2,41.1,3826.0,25.3,20850.0,72.1,29.8,363100.0,19236.0,2.5,35588.0,68333.0,6.5,1249.0,13602.0,NA,3938.0,4937.0,NA,NA,1.1,NA,1.6,33.9,496520.0,227408.0,295711.0,5917.0,68287.0,40.0,365393.0,24.16,2064.0
Rhode Island,Kent County,44003.0,166158.0,167090.0,4.9,20.6,15.7,51.9,93.4,1.4,0.3,2.0,NA,1.8,3.2,91.6,90.4,5.2,7.5,89.5,29.2,15826.0,23.8,73701.0,73.8,26.6,246600.0,69109.0,2.39,31221.0,61088.0,7.9,4929.0,71108.0,-0.8,10544.0,16759.0,0.6,NA,2.0,NA,1.7,24.6,3039063.0,1381329.0,3242897.0,19228.0,398643.0,216.0,1357742.0,168.53,985.9
Rhode Island,Newport County,44005.0,82888.0,85433.0,4.9,19.8,17.0,51.2,90.2,3.5,0.4,1.6,0.1,3.0,4.2,87.9,85.3,6.2,8.3,91.1,43.4,8852.0,20.5,41796.0,63.6,29.6,388800.0,34771.0,2.3,36994.0,67239.0,7.3,2745.0,28620.0,0.3,6810.0,9794.0,1.7,NA,1.4,NA,2.2,24.3,346092.0,263963.0,1096241.0,13483.0,343003.0,93.0,1588837.0,102.39,809.6
Rhode Island,Providence County,44007.0,626667.0,621602.0,6.0,22.0,13.5,51.7,73.4,8.5,0.7,3.7,0.1,4.2,18.8,66.1,85.1,17.5,29.6,79.0,25.6,39150.0,22.5,264835.0,55.5,52.1,258e3,238059.0,2.51,25169.0,48500.0,15.4,15869.0,258436.0,-2.0,37818.0,51806.0,5.5,0.5,2.6,NA,9.7,28.1,6422854.0,5856937.0,5924945.0,9430.0,1065946.0,297.0,6405131.0,409.5,1530.3
Rhode Island,Washington County,44009.0,126979.0,123546.0,4.5,20.1,15.0,51.4,93.8,1.2,0.9,1.6,NA,1.8,2.4,92.4,86.9,4.1,6.5,91.9,41.7,11322.0,24.2,62206.0,76.1,18.1,351100.0,49130.0,2.47,34737.0,70285.0,7.4,3811.0,40247.0,12.2,10386.0,14253.0,0.7,0.4,1.1,NA,1.0,26.0,1756988.0,1453151.0,1726691.0,13619.0,272795.0,288.0,1012953.0,329.24,385.7
South Carolina,Abbeville County,45001.0,25417.0,26167.0,6.0,22.8,16.5,51.5,69.6,28.3,0.2,0.3,NA,1.1,1.0,69.1,88.9,1.4,2.9,76.8,15.3,2151.0,25.1,12079.0,77.4,7.7,85900.0,9875.0,2.49,16653.0,33143.0,20.7,356.0,4713.0,-29.4,1494.0,1385.0,19.1,NA,NA,NA,NA,33.4,657498.0,NA,71936.0,2841.0,10963.0,19.0,169972.0,490.48,51.8
South Carolina,Aiken County,45003.0,160099.0,142552.0,6.3,23.0,15.4,51.6,69.6,24.6,0.4,0.8,NA,1.9,4.9,67.8,88.6,3.5,5.6,83.7,23.5,14548.0,24.7,72249.0,73.3,9.6,119e3,62072.0,2.49,24172.0,44468.0,16.6,2821.0,48735.0,-7.1,9385.0,11931.0,11.2,1.0,1.8,NA,2.4,31.0,3959342.0,NA,1599845.0,10450.0,172893.0,697.0,4796842.0,1071.03,149.5
South Carolina,Allendale County,45005.0,10419.0,11211.0,5.9,22.3,13.2,46.8,23.7,73.6,0.2,0.4,0.0,0.8,2.3,23.1,88.7,1.1,2.5,73.2,13.2,668.0,25.3,4486.0,59.1,12.5,67500.0,3458.0,2.63,14190.0,20081.0,42.4,130.0,1387.0,-40.4,403.0,410.0,NA,NA,NA,NA,NA,NA,385377.0,NA,32596.0,3129.0,2949.0,1.0,108468.0,408.09,25.5
South Carolina,Anderson County,45007.0,187126.0,165740.0,6.4,24.0,15.1,51.8,80.1,16.0,0.3,0.8,NA,1.5,2.9,78.8,84.5,2.8,3.9,80.6,18.0,15912.0,22.6,84774.0,74.0,11.1,117700.0,71973.0,2.5,22117.0,42871.0,15.8,3741.0,52060.0,-11.8,11007.0,13212.0,5.7,0.4,1.1,NA,0.8,25.8,4886331.0,NA,2004732.0,11128.0,235779.0,420.0,1166583.0,715.43,261.6
South Carolina,Bamberg County,45009.0,15987.0,16658.0,5.9,22.3,16.0,52.4,36.1,61.5,0.3,0.4,NA,1.0,1.6,35.6,85.4,1.3,2.0,76.4,17.4,1453.0,27.6,7716.0,72.9,7.1,84300.0,5658.0,2.57,16236.0,32538.0,29.9,305.0,3535.0,-6.1,748.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102813.0,6679.0,9368.0,9.0,170071.0,393.37,40.6
South Carolina,Barnwell County,45011.0,22621.0,23478.0,6.6,25.6,14.0,52.2,52.6,44.3,0.4,0.6,NA,1.5,1.8,51.8,93.2,1.2,3.4,78.2,11.5,1744.0,23.6,10484.0,72.9,7.2,67400.0,8429.0,2.69,17592.0,33816.0,25.4,369.0,4750.0,-25.5,1325.0,1450.0,20.8,NA,NA,NA,NA,32.9,681251.0,NA,169135.0,7361.0,14706.0,15.0,208053.0,548.39,41.2
South Carolina,Beaufort County,45013.0,162233.0,120937.0,6.8,21.2,20.4,50.6,71.9,19.3,0.3,1.2,0.1,2.1,12.1,66.1,80.8,9.6,13.3,90.6,37.4,18654.0,20.1,93023.0,70.7,23.9,290900.0,63459.0,2.33,32731.0,55286.0,10.5,4813.0,48918.0,3.7,12375.0,16367.0,7.4,NA,1.7,NA,2.0,25.5,223434.0,298190.0,2255071.0,15240.0,530485.0,244.0,1416915.0,576.28,281.5
South Carolina,Berkeley County,45015.0,177843.0,142651.0,7.5,25.3,10.0,50.1,66.5,25.0,0.6,2.3,0.1,2.7,6.0,63.9,83.2,5.5,7.4,86.3,18.3,20676.0,26.3,73372.0,70.4,15.2,149700.0,60472.0,2.74,22865.0,50777.0,12.6,2658.0,38052.0,43.1,9687.0,12070.0,13.4,0.3,2.4,NA,NA,28.3,5527306.0,1766505.0,1552266.0,9497.0,161164.0,1176.0,1310699.0,1098.86,161.8
South Carolina,Calhoun County,45017.0,15175.0,15185.0,6.0,21.7,16.3,51.3,53.9,42.6,0.3,0.2,NA,1.2,3.0,53.1,91.8,1.5,2.9,81.6,20.3,1262.0,27.4,7340.0,81.9,2.7,94500.0,6121.0,2.47,20845.0,36790.0,15.8,257.0,3107.0,48.8,861.0,1038.0,NA,NA,NA,NA,NA,NA,NA,144519.0,66836.0,4523.0,4052.0,32.0,93925.0,381.15,39.8
South Carolina,Charleston County,45019.0,350209.0,309969.0,6.5,20.7,12.8,51.5,64.2,29.8,0.3,1.3,0.1,1.6,5.4,62.0,81.3,5.6,7.2,87.4,37.5,32402.0,22.3,169984.0,61.7,29.7,242100.0,137844.0,2.41,29401.0,48433.0,16.5,11764.0,172234.0,1.4,27498.0,38458.0,9.9,0.3,1.3,NA,1.4,27.3,5338128.0,3267396.0,6320992.0,18348.0,1382702.0,1361.0,6711292.0,916.09,382.3
South Carolina,Cherokee County,45021.0,55342.0,52537.0,6.7,24.7,13.4,51.5,75.0,20.4,0.4,0.6,NA,1.4,3.7,74.0,88.1,2.8,4.5,74.2,11.7,4201.0,22.1,23997.0,68.5,11.5,82700.0,20975.0,2.6,17862.0,34132.0,19.5,1014.0,16742.0,-18.5,2268.0,3432.0,NA,NA,1.0,NA,NA,26.3,2484926.0,NA,718119.0,13261.0,68158.0,91.0,330458.0,392.66,140.9
South Carolina,Chester County,45023.0,33140.0,34068.0,6.6,23.9,14.6,51.7,59.8,37.4,0.4,0.3,NA,1.5,1.4,59.1,92.2,1.2,1.2,74.3,11.2,2530.0,26.7,14701.0,76.3,6.7,87100.0,12497.0,2.63,17687.0,32743.0,21.4,536.0,6514.0,-35.4,1421.0,1724.0,NA,NA,NA,NA,NA,23.0,1407542.0,NA,210872.0,6460.0,25201.0,32.0,244932.0,580.66,57.1
South Carolina,Chesterfield County,45025.0,46734.0,42768.0,6.4,24.7,13.5,51.4,62.8,32.6,0.5,0.4,NA,1.6,3.6,61.6,89.0,2.6,4.1,73.4,11.1,3469.0,25.1,21482.0,73.6,7.5,77600.0,17235.0,2.67,17162.0,32979.0,22.7,710.0,11587.0,-14.3,2267.0,3159.0,15.7,NA,NA,NA,0.8,NA,1361004.0,150305.0,298054.0,6947.0,30532.0,42.0,346694.0,799.08,58.5
South Carolina,Clarendon County,45027.0,34971.0,32502.0,5.9,22.3,16.8,50.6,47.0,50.1,0.2,0.6,NA,0.8,2.6,46.2,92.9,1.7,2.8,75.4,13.2,3184.0,26.6,17467.0,74.4,4.9,89100.0,12636.0,2.61,16562.0,33066.0,23.0,524.0,5804.0,-15.7,2127.0,2730.0,30.1,NA,1.9,NA,NA,35.4,291386.0,54836.0,296362.0,9062.0,29787.0,70.0,324434.0,606.94,57.6
South Carolina,Colleton County,45029.0,38892.0,38264.0,6.6,24.4,15.6,51.8,57.0,39.0,0.8,0.3,0.0,1.5,2.8,55.9,90.1,2.2,3.2,75.3,13.6,3315.0,32.7,19901.0,72.5,6.4,9e4,15228.0,2.53,17842.0,33263.0,21.3,790.0,8280.0,-5.0,2648.0,3261.0,20.4,NA,NA,NA,NA,23.5,245234.0,NA,419700.0,10721.0,55994.0,11.0,409218.0,1056.49,36.8
South Carolina,Darlington County,45031.0,68681.0,67394.0,6.3,24.3,14.3,52.6,55.9,41.6,0.3,0.3,NA,1.1,1.7,55.3,88.5,1.6,3.1,76.9,15.9,4653.0,22.2,30297.0,74.0,7.1,81800.0,25805.0,2.61,20096.0,38379.0,20.0,1152.0,16911.0,-21.6,3619.0,4540.0,NA,NA,NA,NA,NA,29.7,2433365.0,226137.0,527471.0,7902.0,53900.0,168.0,522381.0,561.15,122.4
South Carolina,Dillon County,45033.0,32062.0,30722.0,7.4,26.7,13.0,53.0,48.0,46.1,2.5,0.2,NA,1.6,2.6,47.3,85.9,1.8,2.3,65.8,9.2,1904.0,21.4,13742.0,61.8,8.4,61400.0,11714.0,2.68,14684.0,26818.0,30.5,511.0,8167.0,-3.1,1393.0,1647.0,NA,NA,NA,NA,NA,20.2,432577.0,300100.0,381709.0,12419.0,31568.0,15.0,270103.0,404.87,79.2
South Carolina,Dorchester County,45035.0,136555.0,96413.0,7.1,27.1,10.1,51.4,67.8,25.8,0.7,1.5,0.1,2.6,4.4,65.5,84.7,4.0,5.3,88.9,24.1,14677.0,27.9,55186.0,74.0,15.5,171400.0,47622.0,2.68,24497.0,55034.0,11.2,2173.0,22902.0,-0.9,7907.0,9692.0,15.6,0.3,NA,NA,2.0,29.6,2361389.0,170198.0,879527.0,7092.0,104021.0,523.0,741905.0,573.23,238.2
South Carolina,Edgefield County,45037.0,26985.0,24595.0,5.2,21.4,13.1,46.0,58.6,37.2,0.2,0.4,NA,1.3,5.2,56.3,85.6,4.1,6.7,78.3,16.3,2343.0,26.2,10559.0,77.3,7.5,101600.0,9121.0,2.62,19901.0,42834.0,21.2,341.0,4410.0,-11.6,1396.0,1797.0,NA,NA,NA,NA,NA,NA,343876.0,NA,120262.0,4732.0,7863.0,40.0,170952.0,500.41,53.9
South Carolina,Fairfield County,45039.0,23956.0,23454.0,6.0,22.7,14.9,52.1,38.6,59.1,0.2,0.2,NA,1.1,1.6,38.0,93.0,0.6,1.6,78.5,15.9,2005.0,27.3,11681.0,75.3,8.4,91500.0,9121.0,2.58,18877.0,32022.0,22.7,316.0,4438.0,-35.4,1162.0,1148.0,32.6,NA,NA,NA,NA,34.1,263153.0,NA,216197.0,9280.0,8892.0,32.0,186200.0,686.28,34.9
South Carolina,Florence County,45041.0,136885.0,125761.0,6.7,24.6,13.2,53.0,54.9,41.3,0.3,1.2,NA,1.1,2.2,54.1,83.3,2.6,3.6,80.8,20.8,10187.0,21.6,58666.0,66.1,16.0,108400.0,51636.0,2.54,21932.0,40487.0,18.0,3239.0,54201.0,-3.8,7929.0,10444.0,19.0,NA,2.2,NA,1.1,28.0,2885358.0,1358686.0,2237935.0,16919.0,250032.0,308.0,1121065.0,799.96,171.1
South Carolina,Georgetown County,45043.0,60158.0,55797.0,5.6,21.6,19.8,52.4,63.2,33.6,0.2,0.5,NA,0.9,3.1,62.0,89.1,3.0,3.6,83.4,21.8,6137.0,23.7,33672.0,74.3,16.7,174700.0,22406.0,2.67,23942.0,42666.0,19.7,1837.0,18240.0,-12.8,4802.0,6934.0,9.9,NA,0.4,NA,NA,29.7,1046220.0,NA,702159.0,11634.0,136648.0,140.0,563946.0,813.55,73.9
South Carolina,Greenville County,45045.0,451225.0,379616.0,6.9,24.2,12.8,51.5,73.8,18.1,0.3,2.0,0.1,1.9,8.1,70.3,82.2,7.9,11.3,84.0,30.0,32567.0,21.3,195462.0,68.0,20.3,148100.0,171233.0,2.48,25931.0,46830.0,14.1,12213.0,213246.0,-11.8,30438.0,42400.0,7.8,0.4,2.2,NA,3.1,26.4,10821412.0,11581894.0,6036638.0,13999.0,817772.0,1304.0,4027788.0,785.12,574.7
South Carolina,Greenwood County,45047.0,69661.0,66271.0,6.8,23.7,15.1,53.1,62.9,31.4,0.3,0.8,0.0,1.2,5.4,61.3,83.5,4.5,6.4,79.5,22.0,5613.0,20.5,31054.0,69.8,16.7,105e3,26189.0,2.57,21728.0,38797.0,17.6,1415.0,25229.0,-14.0,3505.0,5272.0,13.3,NA,1.3,NA,1.6,25.7,2821076.0,271152.0,774268.0,11313.0,86061.0,50.0,498891.0,454.73,153.2
South Carolina,Hampton County,45049.0,21090.0,21386.0,6.4,24.1,13.4,48.8,42.7,53.9,0.3,0.5,NA,1.3,3.5,41.2,89.7,2.7,4.2,75.9,11.0,1649.0,30.2,9140.0,75.6,5.8,79600.0,7196.0,2.74,16262.0,34846.0,20.8,392.0,3713.0,-21.7,1112.0,1787.0,29.8,NA,NA,NA,NA,27.9,280315.0,91986.0,150702.0,7146.0,17608.0,14.0,226814.0,559.9,37.7
South Carolina,Horry County,45051.0,269291.0,196629.0,5.7,20.1,17.1,51.1,79.9,13.4,0.5,1.0,0.1,2.0,6.2,77.3,83.5,6.7,8.2,86.9,21.8,27481.0,21.0,185992.0,71.0,35.4,170100.0,112057.0,2.28,24811.0,43142.0,16.1,8418.0,97155.0,12.6,19330.0,28117.0,4.7,0.5,1.9,NA,1.5,23.6,894847.0,907553.0,4967238.0,19797.0,1483780.0,1508.0,1640494.0,1133.9,237.5
South Carolina,Jasper County,45053.0,24777.0,20678.0,7.5,24.8,11.2,47.9,43.0,46.0,0.5,0.7,0.1,1.4,15.1,37.4,83.3,9.5,14.8,74.9,9.4,1532.0,29.3,10299.0,72.6,4.9,118700.0,7695.0,2.91,17997.0,37393.0,21.5,549.0,5973.0,72.5,1272.0,1375.0,26.8,NA,NA,NA,NA,29.6,76412.0,145118.0,400765.0,18044.0,32368.0,168.0,180389.0,655.32,37.8
South Carolina,Kershaw County,45055.0,61697.0,52647.0,6.7,24.5,14.3,51.3,71.3,24.6,0.3,0.5,NA,1.6,3.7,69.7,89.4,3.0,4.8,82.6,18.5,6391.0,27.6,27478.0,81.0,5.2,110800.0,23358.0,2.55,21777.0,44064.0,15.5,1159.0,14009.0,-8.0,3792.0,4840.0,NA,NA,1.6,NA,NA,28.0,1419129.0,NA,577695.0,9883.0,52193.0,252.0,407233.0,726.56,84.9
South Carolina,Lancaster County,45057.0,76652.0,61351.0,6.8,23.3,15.3,50.7,71.5,23.8,0.3,0.6,NA,1.3,4.4,69.8,89.5,3.3,5.0,77.8,15.4,5709.0,27.8,32687.0,74.3,7.5,122300.0,28180.0,2.51,19308.0,38959.0,20.4,1215.0,13369.0,-22.2,3941.0,5111.0,9.3,NA,1.6,NA,1.7,23.4,1247597.0,NA,587872.0,7998.0,56293.0,120.0,420230.0,549.16,139.6
