"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim","tempo_sim","count_pop","tempo_pop"
"TheIronLion",2409.12140758,104,45,5.40552909864,5.43771328527,0.705947278156,69,71,302,361,0.0535219371081493,-0.134551357067409,0.0868454939730785,0.0581823978495123
"TheIronMonkey",2804.26979123,110,50,5.82528184411,5.93391833133,0.544040632069,56,56,128,142,-0.142346448856263,-0.155354102129066,0.107862270983091,0.268192445021354
"TheisKristensen",1593.48562519,70,30,5.62131266835,5.67809936048,0.548124624524,11,11,90,93,0.0545454545454545,0.0181818181818182,0.454545454545455,0.418181818181818
"The_Jester_Head",3104.43936716,79,46,5.41543085704,5.39999197212,0.610366380448,55,55,180,189,0.0357142857142857,-0.0812743299410712,0.156281585152878,0.10358987430389
"TheKohn",718.820188389,35,14,5.5394494763,5.61719899434,0.574767128789,11,11,31,43,0.220192753025272,0.146795168683515,-0.110096376512636,0.110096376512636
"TheKrzywy",579.754144118,20,8,5.47917233826,5.51547909194,0.610860303305,11,11,51,52,0.110096376512636,0.149539241091212,-0.0909090909090909,-0.31486880929507
"ThelastDJ1976",1002.52089841,50,19,5.16832552334,5.22820267379,0.613034541095,49,49,74,77,0.0791152772547335,0.0034159149989915,-0.213526178397184,-0.138344557459156
"TheLeonzez",1839.89980365,69,29,5.4478121304,5.57724815894,0.788373376089,50,50,121,140,0.116060569445812,0.128689605366045,0.174908182122562,0.0762301484015428
"TheLionzHeart1",4477.68725977,158,81,5.38535145334,5.47859102316,0.730562425422,43,43,123,134,0.114317495493065,-0.0244854389714418,-0.070992888068237,-0.170190783645415
"TheLotusEater17",1153.66623985,41,16,5.56326238503,5.5838310454,0.588782096002,33,33,85,91,0.00757575757575757,-0.0859630613945897,0.295454545454545,0.192939315574524
"TheMagicKoala",4305.96150144,179,80,5.37682817307,5.47677057499,0.668639763285,42,45,105,115,0.058105762278557,0.0303565193905469,0.0813480671899798,0.144777246324147
"TheManiacalVale",1540.45425567,65,26,4.76428747748,4.70865434554,0.732319748161,14,14,132,139,0.154698493630752,-0.0441995696087864,-0.243097632848325,-0.309396987261505
"The_Mark_Hoppus",3350.94265282,145,66,5.19506916439,5.32164449267,0.856732306241,190,193,137,186,0.131884827521921,-0.0436870103244853,0.166024962277693,0.16740532678529
"TheMolle",1162.89564271,51,22,5.3717451323,5.50752327025,0.815458043788,13,13,63,78,0.282051282051282,0.153846153846154,-0.0512820512820513,0.179487179487179
"TheMonoChroma",1095.92878325,56,20,5.37967035341,5.4696790806,0.659497527914,19,19,52,55,0.105572301461668,-0.140763068615557,0.129032812897594,0.105572301461668
"TheMusicalVito",2326.09975226,95,35,5.68495125496,5.78730174737,0.649078590673,127,128,90,100,-0.00439039533134134,-0.0449356372013776,0.0250895412712862,0.0157857429271302
"TheMusicPillar",1211.04160457,50,23,5.87466532599,5.91557753109,0.43181319442,78,80,129,139,0.0725389097513403,0.0364670478756136,0.184394962282121,0.194227054657527
"TheMuzik",2043.88986972,86,35,5.95570561787,6.0789473879,0.439945555419,148,149,201,229,0.0699752163408932,-0.0245939174190014,0.027160184172843,0.0235719542841919
"TheMxM",3782.99911047,162,70,5.68380702222,5.83426415385,0.631353521309,42,42,199,209,0.115116279069767,0.155012076146855,-0.0674026842431261,0.0745489474245243
"TheNameless8",1284.43080925,46,22,5.89495268467,6.08207692561,0.579026305279,50,50,94,104,0.0630115410217791,0.0921835990360382,0.147239571680709,0.128346166086374
"TheOfficeFan",479.152851063,24,10,5.89397247503,5.92907288511,0.470886045548,16,16,40,47,-0.0920510149631295,-0.151265845226883,-0.0585779186129006,-0.151265845226883
"TheOnejRAD",2340.69560537,98,40,5.72654198589,5.85906415941,0.659951588116,13,13,146,154,0.658078211967949,0.193552415284691,0.245166392693942,0.322587358807818
"ThePige",956.370875368,31,14,5.56515196958,5.83977206118,0.890765362517,16,16,80,89,-0.05,0.05,-0.0666666666666667,0.1
"ThePunisher666",1089.35986662,30,17,3.96497760927,3.87771649197,0.720817404229,68,78,259,342,0.145654568982091,-0.0075239035849697,0.203956122770163,0.160038885756481
"TheQuarrymen-",1083.29994446,48,20,5.85297383803,6.12971437695,0.661722186732,25,26,70,77,0.18,0.113713010555411,-0.153333333333333,-0.0735790068299716
"THErabdolph",537.495720372,25,11,6.01733825226,6.08884310085,0.494491469147,46,46,46,50,0.393236714975846,0.345596001076433,0.103381642512077,0.113262554974629
"TheRandomGuy",1836.98784323,95,38,5.71020219463,5.74411004447,0.483691744579,29,29,136,144,0.21455010144893,0.323858839859048,0.00739827936030792,0.11619362956775
"Therealdecoy",371.804676472,20,8,5.6192130845,5.78183791865,0.58974899739,79,79,86,92,-0.113311694284012,-0.108434309821139,0.0665584450665398,0.000976885674064314
"Therioon",1916.12638799,79,31,5.56644474509,5.72908566681,0.731767697281,14,14,48,59,0.0769230769230769,0.0777825793197632,0.032967032967033,-0.0111117970456805
"TheRoelie",962.730617447,36,16,5.43348728557,5.4788474476,0.808684964579,20,20,123,127,0.299503784888391,0.4216277813128,0.305263157894737,0.117027899004657
"TheRollingWave",1493.39022152,74,26,5.61629550399,5.81480542563,0.716966696441,21,21,85,94,0,0.133972825411417,0.4,0.334932063528542
"TheSeeker254",2224.96140097,59,33,5.26494472025,5.41483781052,0.831859404666,35,35,123,132,-0.0706476280141699,-0.182589840642015,0.0403700731509542,0.0236690534165575
"TheShadow_",749.89708052,26,13,5.17341709963,5.33433108585,0.658441786709,86,86,142,145,0.111492568318125,0.140581121711174,0.108219279620314,0.0487960564016908
"TheShirlz",1033.02371949,26,15,5.90111595424,5.97187676364,0.484513483034,20,20,111,115,0.184880929284256,0.225231509164138,-0.358886509787085,-0.202708358247724
"TheSlumber",2817.89577097,146,55,5.32484310518,5.41975009287,0.673789284617,79,80,124,134,0.0880442263546653,0.164657731119625,0.169265837382954,0.195306892951793
"Thespecialist79",1451.72227629,63,25,5.545966055,5.64588494496,0.66618917201,31,32,120,132,0.219591085238794,0.26508682253068,0.202368255023987,0.308190370909652
"TheSpiritof88",3281.95435775,108,50,5.51166828811,5.68795993476,0.76906543615,10,11,81,91,0.288888888888889,0.405798428622345,0.644444444444444,0.692244378238118
"TheSuicide",964.90558357,25,16,5.21522695102,5.26510096622,0.580041790912,24,24,127,139,-0.22463768115942,-0.313876974829659,0.166666666666667,-0.138689826087524
"TheSuperCrasher",1250.03394973,53,21,6.07290541681,6.20059498778,0.534782336678,99,99,120,149,0.00763516448411501,0.0953073017730201,0.12729527751219,0.142414734891545
"TheSuperdude",2782.27648683,127,56,5.67770923712,5.75740065404,0.590836913897,30,30,121,127,-0.0782509148717564,-0.200461361628055,-0.133486854781231,-0.228111204611235
"TheSurvivorman",731.883304468,45,14,5.93150099435,6.09317541191,0.589457883729,21,21,71,74,0.0334129829889058,-0.19047619047619,-0.348449679741446,-0.352380952380952
"Thethrasher4041",2319.2564517,80,41,5.83717959187,5.928482506,0.535067305544,16,16,103,107,-0.0666666666666667,-0.259416496714274,-0.25,-0.158997207663587
"TheTinTrooper",1663.48605816,49,27,5.1749778299,5.2769468902,0.71326459037,48,49,419,446,-0.0399822656281843,-0.137132734689616,0.144567641709495,0.138667159706333
"TheTrolljeger",1056.81344122,48,19,6.01842757381,6.12971437695,0.479331939651,54,54,122,144,-0.0350018036894174,-0.199935064370067,0.0966049781827919,0.0675836837307269
"TheTwentySeven",1272.64223087,50,22,5.90324867408,6.02287769326,0.567056237092,22,22,90,92,-0.100000945192985,-0.145514527440448,-0.221741226297488,-0.310430991872955
"TheVagabond84",1601.11277411,70,32,5.67144899489,5.74147857593,0.578786343512,105,105,137,146,0.0696481125592643,0.0430139727321466,0.247800653105593,0.0600712377811013
"TheVastBlueSky",494.300915024,29,7,5.69010444549,5.91577697464,0.704454236171,18,18,53,68,0.0980392156862745,0.0786889475364634,-0.0326797385620915,0.104918596715284
"TheW4rden",2750.50181414,139,56,4.89780732032,4.9418392658,0.780347329533,88,89,170,202,0.0810882200190761,0.0868203896564513,-0.32382973026973,-0.269379275459745
"The_WindWaker",2699.42714014,95,44,5.06550644969,5.14258184549,0.736227643131,19,20,146,159,-0.12280701754386,-0.0351907671538893,-0.0409356725146199,-0.140763068615557
"TheWitcher_PL",1410.92805494,62,22,4.89866424885,4.82011069901,0.953605666255,25,25,71,98,0.193979933110368,0.197655218660804,-0.030050125348238,0.113713010555411
"TheWonderYears_",3555.1952503,151,72,5.55975237859,5.7285604992,0.678667629354,45,45,95,99,0.226491521238977,0.218623929715603,0.111223514894141,0.12145773873089
"TheWulf",922.857147415,26,15,4.79136181308,4.7650349018,0.81969775041,16,16,73,78,0.0833333333333333,-0.143471410336853,-0.116666666666667,0.0928344419826694
"TheyCallMeUma",1990.01781811,73,40,5.72483409159,5.85708730092,0.588997981695,21,21,79,87,0,-0.0761904761904762,-0.0952380952380952,-0.019047619047619
"ThiagoLoureiro",1019.92806689,37,21,5.74428662435,5.94373088979,0.711673208119,24,25,76,91,-0.0327873747740981,0.040370302544255,-0.127506457454826,-0.0256901925281623
"ThiagoOpolski",789.542948376,30,16,6.06624162223,6.12971437695,0.354886901682,29,30,90,102,-0.195304185869197,-0.151552911965565,0.083743842364532,0.138615559950118
"ThisBrightNight",2187.55918629,92,36,5.67568847014,5.75740065404,0.561921521123,42,43,229,242,-0.0139453829468537,0.00351299857662636,-0.058105762278557,-0.195556920765534
"Thjothsigrsaeli",2006.23134583,78,39,4.24603062575,4.32823685409,0.752139708103,74,76,98,126,-0.162152133580705,-0.158719663827259,-0.0567087081484824,-0.0532199259564883
"Thochsten",1883.19709528,83,30,5.2011513061,5.34915897901,0.867891274051,122,123,134,147,-0.120038281566938,-0.0495640578816163,0.108130515884666,0.0848646367053173
"ThomasAsGhost",3865.58393664,168,79,5.5233859772,5.62330421873,0.635304609832,77,78,113,120,0.112406179813287,0.112184349954894,0.0904732666789873,0.0832779530340008
"ThomasNL",4549.51340777,175,89,5.70453365743,5.8338255781,0.618061294772,27,27,114,117,-0.237142857142857,0.100576373649164,0.034236839400873,0.0688683430429723
"ThomasPeter01",201.500285285,15,5,6.09935457752,6.18089395989,0.406959194671,15,15,39,41,0.459335401410572,0.382779501175476,-0.24880667576406,-0.287084625881607
"ThomKa85",2078.26247609,83,42,5.23427833801,5.19695710908,0.660115417324,31,31,85,89,-0.0537634408602151,-0.116505464468164,-0.208602150537634,-0.211435842923705
"Thonsor",879.323329177,44,16,5.7875396499,5.9238095805,0.577868538979,14,14,44,47,0.252747252747253,0.0441995696087864,0.340659340659341,0.331496772065898
"ThornInMySide",2439.49795681,100,51,5.65942795472,5.66055529238,0.490654702798,38,38,220,228,-0.0555556119224277,-0.00142247510668563,0.0669516348808744,0.157894736842105
"Thorn_Queen",1829.52519149,112,35,5.41433000159,5.60295075588,0.820080598875,59,60,140,172,-0.00409356795143263,-0.0597716698726546,0.115204698061747,0.243774653598277
"Thr1c3",3427.16494887,143,62,5.52771446514,5.65097642363,0.690468502502,57,57,282,294,0.0877743119219191,0.0919407133005939,0.0827586369549523,0.00629730913017767
"Thrasherized",3255.43787301,113,55,5.46753542984,5.55876602314,0.759119034328,18,18,91,98,0.503267973856209,0.629511580291707,0.228758169934641,0.23606684260939
"Thrashystas",1756.49445873,55,31,4.98560322883,5.1013876673,0.89199662207,38,38,145,151,-0.199572395668893,-0.233611354609566,0.316014314918594,0.155519207724966
"Threeh",2803.28305588,114,57,5.27020225766,5.31628114442,0.686859022882,18,18,121,127,0.320261437908497,0.340985439324675,-0.0065359477124183,-0.183607544251748
"ThunderMetal",1157.35451294,36,18,4.92980752755,4.99723889549,1.02305831497,64,68,106,128,0.300626328237053,-0.0402099690124703,-0.293696371409296,0.27182694822958
"Thunderstorm246",2895.36302442,88,44,4.91956874447,5.04591728153,0.985676248286,28,30,83,103,0.192006144294928,0.210793625060066,-0.128004096196618,-0.128666238673027
"Tiaf",763.218086438,41,15,5.74258175192,5.85423496962,0.621816568781,24,24,89,97,-0.0797101449275362,0.025408390302422,0,0.0181488502160157
"__Tiago__",1731.90417179,54,28,4.50555875366,4.5858838234,0.81243105244,70,74,276,322,0.123625934092319,0.137859655776093,-0.175605719234295,0.0245324366037719
"TiagoJara",2236.27677278,91,43,5.65341489716,5.841462087,0.676405395808,34,34,107,118,0.185880918241053,0.0837308043487947,-0.0714926608619434,0.0436856370515451
"Tiegoc",1256.79833041,54,24,5.59671691934,5.76160387519,0.681738738879,20,21,39,43,-0.313007257878119,-0.198392133891893,-0.0105263157894737,0.0851111992761144
"TiffyLee",2386.16695144,112,53,5.75250429325,5.87696479442,0.599402142676,13,13,68,74,-0.256410256410256,-0.219359403989316,-0.41025641025641,-0.270973381398567
"TIGERxLIGHTNING",2100.10204203,65,34,5.57174366625,5.60661672333,0.608269750071,33,33,115,125,-0.114068647206029,0.0228571428571429,0.0966825078873024,0.195632322922379
"Tijm3n",691.145744301,42,12,5.3736319707,5.23356210206,0.70680729985,14,15,31,34,0.142857142857143,0.110498924021966,0.120879120879121,0.265197417652718
"Tila-Tequila",494.325258314,40,10,4.87917870814,4.92369439014,0.909150694477,31,31,74,114,0.0731970284129315,0.16361688704067,0.148387096774194,0.221505376344086
"TillaJay",845.251945146,28,13,6.00698636536,6.14281635421,0.514378359865,13,13,78,82,-0.169967317119759,-0.18427434427243,-0.457604315322429,-0.500173220168024
"TimBaars",1017.3089773,60,21,5.48772170945,5.60661672333,0.699043398857,22,22,65,69,0.316017316017316,0.166311923740422,-0.134199134199134,-0.0962858505865603
"Timhager",1278.36839806,40,22,5.14289390561,5.11120536589,0.714501778369,39,39,130,142,0.0540175680194857,0.0663962125428551,-0.0351114192126657,-0.012195222711953
"Timmy16914",3111.81700775,129,51,5.83608869664,5.92682198193,0.503672899437,43,43,107,127,0.0210643144971761,0.0489164347857971,-0.258315014623265,-0.300169031640119
"TimRoberts92",1445.86304625,58,30,6.06471065468,6.12585099054,0.353223978626,13,13,51,52,0.205128205128205,0.179487179487179,-0.435897435897436,-0.358974358974359
"_Tinderstick_",1595.26278075,91,35,5.15626164231,5.29208320548,0.777445080433,40,42,110,124,-0.0833868035559241,-0.130224230816249,0.121873020581735,0.0520896923264995
"Tinkar",2758.32547959,146,60,5.46602331791,5.58120453521,0.678637528922,41,41,128,142,0.026960865294916,0.0530541652505454,-0.124542217378667,-0.0946557566854899
"Tintop",1784.21115803,70,32,5.97002815902,6.0849964288,0.465616047357,12,12,32,32,0.121212121212121,0.215410109213832,0.484848484848485,0.553911709406997
"Tiranosauro-rax",2688.2423458,134,63,5.61626227174,5.71478748413,0.631288163211,37,37,152,163,-0.136739332356987,0.0330827067669173,0.324324324324324,0.202855053496629
"Tirran",1192.37330802,49,20,5.35696518357,5.40247116911,0.767594269124,14,14,29,33,0.0989010989010989,-0.032967032967033,0.0769230769230769,0.252747252747253
"TitaNDreX",1767.72684742,62,26,5.41489123489,5.4801464125,0.662816550998,93,94,219,256,-0.0398313562904915,-0.0499025089862226,0.136081778056752,0.174479318983865
"Tit-anus",708.320576318,27,11,5.6861731435,6.02751072452,0.801287034244,22,22,115,135,-0.123443486318158,-0.172756245898359,0.127738077005317,0.111214134880218
"TitoMB345",1219.69820481,46,23,6.03134090417,6.13373788055,0.449835833006,18,18,48,51,-0.0588235294117647,-0.0718954248366013,0.320261437908497,0.281045751633987
"TiVolioBene",1133.05135082,48,16,5.52439396565,5.51357048745,0.687417536819,12,12,65,68,0.212121212121212,0.215410109213832,-0.272727272727273,-0.153864363724166
"TIWL",3245.34314401,111,53,5.05376278432,5.04324828532,0.795837579115,131,131,345,367,-0.0993300074809736,-0.129374234347671,0.22510883352197,0.127235817251015
"Tjopp",1557.50329434,74,31,5.06236741046,4.97760760503,0.805999971607,32,32,82,102,-0.125,-0.153847414709675,-0.120967741935484,-0.0769237073548376
"TkdAna",95.1334765703,12,3,6.04362399346,6.25743384842,0.520619818273,16,16,33,34,0.15,0.116666666666667,-0.216666666666667,-0.316666666666667
"TkXvegan",1042.05154284,51,18,4.71114909317,4.71648747907,0.847166039402,18,19,97,142,0.372549019607843,0.398692810457516,0.0718954248366013,0.0196078431372549
"TM23MM",1582.47360256,105,32,5.28610172443,5.63352501118,0.972100906141,14,15,103,118,-0.47780727296426,-0.48619526569665,-0.166676955685207,-0.0662993544131796
"Tme4me2fly",4200.13717987,145,75,5.66909233354,5.83236902181,0.673696333904,20,20,19,23,0.442105263157895,0.313007257878119,0.28421052631579,0.472163490697502
"T_M__L",3232.21116358,138,64,5.72082993927,5.82649148134,0.535379992956,92,92,439,461,0.0162679593429305,-0.0302451877123612,0.0511962249909872,0.0662513635604102
"TO5H",2460.91418464,106,42,5.09877352441,5.11697522756,0.79945410519,31,32,30,38,-0.0602799057518259,-0.213285527357979,0.101075268817204,-0.089135700515918
"Toadii",1765.18290724,74,34,5.5107289048,5.68468291949,0.73242359137,43,43,100,116,0.116279069767442,0.140798312691651,0.15171650055371,0.131929127640208
"ToastdesTodes",1627.31028748,54,26,5.43042492741,5.42869674443,0.703773561011,20,20,88,107,0.210526315789474,0.205805465729924,-0.147368421052632,-0.332454983102184
"TobiasKolb",3067.4506556,114,58,5.83116512482,5.93699008865,0.536406371704,17,17,68,76,0.338235294117647,0.332105582077536,0.411764705882353,0.317345333985201
"Tobo4223",3691.86049525,159,63,5.21594322051,5.30273329516,0.733271645801,82,82,179,204,-0.0494199326618318,0.0325542210603051,0.0873889053166538,-0.0301202606071982
"Toddycore",542.214484289,24,11,4.95315375396,4.9938261201,0.652667266055,14,14,94,123,0.0989010989010989,-0.0989010989010989,0.406593406593407,0.428571428571429
"Toffik212121",2551.33520732,141,51,5.47597519158,5.59605691529,0.731541989236,44,45,105,127,-0.00845665961945032,-0.0436412786607806,-0.0338266384778013,-0.0989911930598195
"Toforesee",1424.27444531,64,30,5.2733542029,5.30415617627,0.642232640559,71,71,82,92,0.0509609790112222,-0.148677336269144,0.207049450407385,0.350033525577621
"Tokyo-Boi",1591.41679583,68,28,5.591305583,5.83645830843,0.84656659402,12,12,71,72,-0.121212121212121,-0.151515151515152,-0.242424242424242,-0.333333333333333
